wkt_geom;InputID;TargetID;Distance
LineString (3459069.47409876342862844 5424510.26605264004319906, 3470109.42191518936306238 5436662.94686345662921667);39;32;16420.19371
LineString (3449908.01308531407266855 5435545.69743746984750032, 3462656.77635816438123584 5425198.84765840321779251);30;38;16420.69818
LineString (3454910.15424565970897675 5429127.42035745643079281, 3469242.10503632668405771 5437211.66114674508571625);12;35;16456.45297
LineString (3454694.72752937115728855 5433902.57885454595088959, 3470757.58480571396648884 5437620.50360719952732325);16;6;16489.23476
LineString (3453404.55361524969339371 5422713.04253131803125143, 3468723.84347889805212617 5428870.43565299920737743);11;37;16512.10255
LineString (3453601.01639671809971333 5436313.93858938571065664, 3470109.42191518936306238 5436662.94686345662921667);31;39;16513.80473
LineString (3455663.71174610918387771 5424355.57401029951870441, 3472171.90485716983675957 5424803.07942000404000282);29;33;16515.99881
LineString (3454905.93222851492464542 5432975.09213650040328503, 3470757.58480571396648884 5437620.50360719952732325);46;6;16520.02973
LineString (3457268.98848493350669742 5428081.87244538124650717, 3470757.58480571396648884 5437620.50360719952732325);6;10;16522.22058
LineString (3454905.93222851492464542 5432975.09213650040328503, 3469195.91268025850877166 5424600.50072824023663998);34;46;16564.81519
LineString (3457268.98848493350669742 5428081.87244538124650717, 3471558.65334488870576024 5436536.49105874821543694);40;10;16605.18768
LineString (3454597.78858819091692567 5425732.95110378973186016, 3470996.66585338255390525 5428416.35889498051255941);17;22;16618.70642
LineString (3451406.10398236708715558 5428258.24060113355517387, 3467552.71176850516349077 5424257.1826713215559721);28;36;16636.62244
LineString (3451798.97748474264517426 5430317.69400124438107014, 3467158.64961910201236606 5423881.07062907610088587);21;4;16655.48423
LineString (3456391.66935586743056774 5436679.22981312964111567, 3467552.71176850516349077 5424257.1826713215559721);48;36;16701.23923
LineString (3452022.87577706621959805 5430948.10442888643592596, 3467158.64961910201236606 5423881.07062907610088587);43;21;16705.99845
LineString (3454905.93222851492464542 5432975.09213650040328503, 3470996.66585338255390525 5428416.35889498051255941);22;46;16725.78644
LineString (3456391.66935586743056774 5436679.22981312964111567, 3467158.64961910201236606 5423881.07062907610088587);21;48;16726.50362
LineString (3449908.01308531407266855 5435545.69743746984750032, 3466659.65724263805896044 5435999.49862106051295996);38;5;16759.46666
LineString (3456391.66935586743056774 5436679.22981312964111567, 3470996.66585338255390525 5428416.35889498051255941);22;48;16782.10707
LineString (3454597.78858819091692567 5425732.95110378973186016, 3471345.1894326894544065 5424502.88789097126573324);17;2;16794.2687
LineString (3458048.36599232768639922 5426546.6815110445022583, 3471558.65334488870576024 5436536.49105874821543694);40;13;16804.23864
LineString (3451084.57525472668930888 5429673.20979042630642653, 3466659.65724263805896044 5435999.49862106051295996);5;7;16812.53441
LineString (3456284.30115146934986115 5431976.09285443928092718, 3471345.1894326894544065 5424502.88789097126573324);0;2;16814.80896
LineString (3448430.85773900244385004 5426543.46239918936043978, 3465232.31786350952461362 5425724.29433836974203587);19;42;16823.0753
LineString (3452022.87577706621959805 5430948.10442888643592596, 3468723.84347889805212617 5428870.43565299920737743);11;43;16831.42407
LineString (3453601.01639671809971333 5436313.93858938571065664, 3468723.84347889805212617 5428870.43565299920737743);11;31;16857.1413
LineString (3451637.01836292631924152 5421813.62729568686336279, 3464719.30048469034954906 5432442.04108787141740322);15;14;16857.16891
LineString (3458048.36599232768639922 5426546.6815110445022583, 3470757.58480571396648884 5437620.50360719952732325);13;6;16858.5842
LineString (3451798.97748474264517426 5430317.69400124438107014, 3467552.71176850516349077 5424257.1826713215559721);36;4;16880.97051
LineString (3452022.87577706621959805 5430948.10442888643592596, 3467552.71176850516349077 5424257.1826713215559721);36;43;16911.58193
LineString (3454910.15424565970897675 5429127.42035745643079281, 3470109.42191518936306238 5436662.94686345662921667);12;39;16966.46353
LineString (3448432.34829761600121856 5423337.44196032825857401, 3465232.31786350952461362 5425724.29433836974203587);27;42;16970.34717
LineString (3451933.77845957269892097 5431382.375694889575243, 3467158.64961910201236606 5423881.07062907610088587);21;45;16974.20822
LineString (3451933.77845957269892097 5431382.375694889575243, 3468723.84347889805212617 5428870.43565299920737743);11;45;16978.65984
LineString (3451798.97748474264517426 5430317.69400124438107014, 3468723.84347889805212617 5428870.43565299920737743);11;4;16988.3638
LineString (3454905.93222851492464542 5432975.09213650040328503, 3471558.65334488870576024 5436536.49105874821543694);40;46;17031.06762
LineString (3453990.06361989071592689 5427425.44798240438103676, 3470996.66585338255390525 5428416.35889498051255941);20;22;17037.21977
LineString (3454694.72752937115728855 5433902.57885454595088959, 3471558.65334488870576024 5436536.49105874821543694);16;40;17070.16087
LineString (3454910.15424565970897675 5429127.42035745643079281, 3471345.1894326894544065 5424502.88789097126573324);12;2;17075.05194
LineString (3454597.78858819091692567 5425732.95110378973186016, 3471259.77054715529084206 5421970.82867374643683434);17;41;17083.20792
LineString (3451084.57525472668930888 5429673.20979042630642653, 3467158.64961910201236606 5423881.07062907610088587);21;7;17087.51346
LineString (3451406.10398236708715558 5428258.24060113355517387, 3466659.65724263805896044 5435999.49862106051295996);5;28;17107.18939
LineString (3451933.77845957269892097 5431382.375694889575243, 3467552.71176850516349077 5424257.1826713215559721);36;45;17169.11385
LineString (3454694.72752937115728855 5433902.57885454595088959, 3470996.66585338255390525 5428416.35889498051255941);22;16;17202.126
LineString (3452022.87577706621959805 5430948.10442888643592596, 3468935.69408008782193065 5427807.71101057343184948);43;9;17203.65811
LineString (3453601.01639671809971333 5436313.93858938571065664, 3470757.58480571396648884 5437620.50360719952732325);31;6;17208.03368
LineString (3454694.72752937115728855 5433902.57885454595088959, 3469195.91268025850877166 5424600.50072824023663998);34;16;17230.00674
LineString (3451637.01836292631924152 5421813.62729568686336279, 3464611.47653896687552333 5433151.62009744439274073);15;49;17232.0561
LineString (3453848.75896579492837191 5424471.4946203175932169, 3466659.65724263805896044 5435999.49862106051295996);1;5;17235.78633
LineString (3451798.97748474264517426 5430317.69400124438107014, 3468935.69408008782193065 5427807.71101057343184948);4;9;17321.32353
LineString (3448430.85773900244385004 5426543.46239918936043978, 3464719.30048469034954906 5432442.04108787141740322);14;19;17325.26961
LineString (3451406.10398236708715558 5428258.24060113355517387, 3468723.84347889805212617 5428870.43565299920737743);11;28;17330.32124
LineString (3451084.57525472668930888 5429673.20979042630642653, 3467552.71176850516349077 5424257.1826713215559721);36;7;17337.62281
LineString (3459069.47409876342862844 5424510.26605264004319906, 3471558.65334488870576024 5436536.49105874821543694);32;40;17339.87737
LineString (3450492.70694015640765429 5428681.37302775215357542, 3467158.64961910201236606 5423881.07062907610088587);18;21;17345.22127
LineString (3451933.77845957269892097 5431382.375694889575243, 3468935.69408008782193065 5427807.71101057343184948);45;9;17375.4096
LineString (3457792.80140150897204876 5424119.22082886192947626, 3469242.10503632668405771 5437211.66114674508571625);35;26;17394.2292
LineString (3456284.30115146934986115 5431976.09285443928092718, 3472171.90485716983675957 5424803.07942000404000282);33;0;17433.6306
LineString (3449706.50982074066996574 5423390.22540468163788319, 3467158.64961910201236606 5423881.07062907610088587);21;3;17460.78996
LineString (3448430.85773900244385004 5426543.46239918936043978, 3464611.47653896687552333 5433151.62009744439274073);19;49;17479.68561
LineString (3453848.75896579492837191 5424471.4946203175932169, 3471345.1894326894544065 5424502.88789097126573324);1;2;17498.28219
LineString (3449706.50982074066996574 5423390.22540468163788319, 3464719.30048469034954906 5432442.04108787141740322);3;14;17532.21736
LineString (3451406.10398236708715558 5428258.24060113355517387, 3468935.69408008782193065 5427807.71101057343184948);9;28;17537.16599
LineString (3453601.01639671809971333 5436313.93858938571065664, 3468935.69408008782193065 5427807.71101057343184948);9;31;17537.68548
LineString (3459069.47409876342862844 5424510.26605264004319906, 3470757.58480571396648884 5437620.50360719952732325);6;32;17565.67481
LineString (3457792.80140150897204876 5424119.22082886192947626, 3470109.42191518936306238 5436662.94686345662921667);26;39;17581.43093
LineString (3453848.75896579492837191 5424471.4946203175932169, 3471259.77054715529084206 5421970.82867374643683434);41;1;17591.50446
LineString (3453848.75896579492837191 5424471.4946203175932169, 3470996.66585338255390525 5428416.35889498051255941);22;1;17597.63706
LineString (3454597.78858819091692567 5425732.95110378973186016, 3472171.90485716983675957 5424803.07942000404000282);17;33;17600.54598
LineString (3453990.06361989071592689 5427425.44798240438103676, 3471345.1894326894544065 5424502.88789097126573324);20;2;17601.3132
LineString (3456391.66935586743056774 5436679.22981312964111567, 3469195.91268025850877166 5424600.50072824023663998);34;48;17604.16541
LineString (3450492.70694015640765429 5428681.37302775215357542, 3467552.71176850516349077 5424257.1826713215559721);18;36;17626.10361
LineString (3451084.57525472668930888 5429673.20979042630642653, 3468723.84347889805212617 5428870.43565299920737743);11;7;17659.32107
LineString (3456362.14373768400400877 5421591.03055325616151094, 3466659.65724263805896044 5435999.49862106051295996);5;44;17711.6901
LineString (3450492.70694015640765429 5428681.37302775215357542, 3466659.65724263805896044 5435999.49862106051295996);18;5;17747.88766
LineString (3451637.01836292631924152 5421813.62729568686336279, 3469195.91268025850877166 5424600.50072824023663998);15;34;17780.49127
LineString (3454910.15424565970897675 5429127.42035745643079281, 3472171.90485716983675957 5424803.07942000404000282);33;12;17797.02821
LineString (3456586.13837308529764414 5421315.44365351181477308, 3466659.65724263805896044 5435999.49862106051295996);24;5;17808.962
LineString (3449706.50982074066996574 5423390.22540468163788319, 3464611.47653896687552333 5433151.62009744439274073);3;49;17818.64165
LineString (3454910.15424565970897675 5429127.42035745643079281, 3471259.77054715529084206 5421970.82867374643683434);41;12;17849.16252
LineString (3449706.50982074066996574 5423390.22540468163788319, 3467552.71176850516349077 5424257.1826713215559721);36;3;17869.04055
LineString (3453404.55361524969339371 5422713.04253131803125143, 3471259.77054715529084206 5421970.82867374643683434);37;41;17872.49434
LineString (3451084.57525472668930888 5429673.20979042630642653, 3468935.69408008782193065 5427807.71101057343184948);7;9;17950.15438
LineString (3453601.01639671809971333 5436313.93858938571065664, 3471558.65334488870576024 5436536.49105874821543694);31;40;17960.88745
LineString (3454910.15424565970897675 5429127.42035745643079281, 3470757.58480571396648884 5437620.50360719952732325);12;6;17981.65201
LineString (3456284.30115146934986115 5431976.09285443928092718, 3471259.77054715529084206 5421970.82867374643683434);41;0;18012.12508
LineString (3449741.57612347323447466 5428499.80919848289340734, 3467158.64961910201236606 5423881.07062907610088587);21;25;18020.87458
LineString (3453404.55361524969339371 5422713.04253131803125143, 3471345.1894326894544065 5424502.88789097126573324);37;2;18031.56999
LineString (3453990.06361989071592689 5427425.44798240438103676, 3471259.77054715529084206 5421970.82867374643683434);20;41;18112.52465
LineString (3453990.06361989071592689 5427425.44798240438103676, 3469242.10503632668405771 5437211.66114674508571625);20;35;18123.49165
LineString (3451406.10398236708715558 5428258.24060113355517387, 3469195.91268025850877166 5424600.50072824023663998);28;34;18163.79531
LineString (3449908.01308531407266855 5435545.69743746984750032, 3465232.31786350952461362 5425724.29433836974203587);38;42;18203.25487
LineString (3454910.15424565970897675 5429127.42035745643079281, 3471558.65334488870576024 5436536.49105874821543694);12;40;18224.58519
LineString (3450492.70694015640765429 5428681.37302775215357542, 3468723.84347889805212617 5428870.43565299920737743);11;18;18233.9646
LineString (3451933.77845957269892097 5431382.375694889575243, 3469242.10503632668405771 5437211.66114674508571625);35;45;18265.44296
LineString (3451637.01836292631924152 5421813.62729568686336279, 3468935.69408008782193065 5427807.71101057343184948);15;9;18309.58702
LineString (3452022.87577706621959805 5430948.10442888643592596, 3469195.91268025850877166 5424600.50072824023663998);34;43;18310.46765
LineString (3449741.57612347323447466 5428499.80919848289340734, 3467552.71176850516349077 5424257.1826713215559721);25;36;18311.29309
LineString (3451798.97748474264517426 5430317.69400124438107014, 3469195.91268025850877166 5424600.50072824023663998);34;4;18314.13904
LineString (3452022.87577706621959805 5430948.10442888643592596, 3469242.10503632668405771 5437211.66114674508571625);35;43;18324.90248
LineString (3453848.75896579492837191 5424471.4946203175932169, 3472171.90485716983675957 5424803.07942000404000282);33;1;18328.06223
LineString (3453990.06361989071592689 5427425.44798240438103676, 3472171.90485716983675957 5424803.07942000404000282);20;33;18371.89942
LineString (3453601.01639671809971333 5436313.93858938571065664, 3467158.64961910201236606 5423881.07062907610088587);21;31;18397.07008
LineString (3453601.01639671809971333 5436313.93858938571065664, 3467552.71176850516349077 5424257.1826713215559721);31;36;18441.32171
LineString (3450492.70694015640765429 5428681.37302775215357542, 3468935.69408008782193065 5427807.71101057343184948);9;18;18465.54145
LineString (3451637.01836292631924152 5421813.62729568686336279, 3468723.84347889805212617 5428870.43565299920737743);11;15;18488.56202
LineString (3453404.55361524969339371 5422713.04253131803125143, 3470996.66585338255390525 5428416.35889498051255941);22;37;18495.42332
LineString (3454905.93222851492464542 5432975.09213650040328503, 3471345.1894326894544065 5424502.88789097126573324);46;2;18495.88775
LineString (3449741.57612347323447466 5428499.80919848289340734, 3466659.65724263805896044 5435999.49862106051295996);25;5;18507.68171
LineString (3457792.80140150897204876 5424119.22082886192947626, 3471558.65334488870576024 5436536.49105874821543694);40;26;18540.70035
LineString (3451933.77845957269892097 5431382.375694889575243, 3469195.91268025850877166 5424600.50072824023663998);34;45;18548.44277
LineString (3453990.06361989071592689 5427425.44798240438103676, 3470109.42191518936306238 5436662.94686345662921667);39;20;18580.50653
LineString (3454597.78858819091692567 5425732.95110378973186016, 3469242.10503632668405771 5437211.66114674508571625);17;35;18608.76856
LineString (3448432.34829761600121856 5423337.44196032825857401, 3464719.30048469034954906 5432442.04108787141740322);27;14;18660.80116
LineString (3455663.71174610918387771 5424355.57401029951870441, 3469242.10503632668405771 5437211.66114674508571625);29;35;18700.84796
LineString (3457792.80140150897204876 5424119.22082886192947626, 3470757.58480571396648884 5437620.50360719952732325);6;26;18720.07575
LineString (3448432.34829761600121856 5423337.44196032825857401, 3467158.64961910201236606 5423881.07062907610088587);21;27;18736.05401
LineString (3451798.97748474264517426 5430317.69400124438107014, 3469242.10503632668405771 5437211.66114674508571625);4;35;18757.94744
LineString (3453404.55361524969339371 5422713.04253131803125143, 3466659.65724263805896044 5435999.49862106051295996);5;37;18769.55989
LineString (3451084.57525472668930888 5429673.20979042630642653, 3469195.91268025850877166 5424600.50072824023663998);34;7;18810.22531
LineString (3453404.55361524969339371 5422713.04253131803125143, 3472171.90485716983675957 5424803.07942000404000282);33;37;18885.33996
LineString (3448430.85773900244385004 5426543.46239918936043978, 3467158.64961910201236606 5423881.07062907610088587);19;21;18917.97046
LineString (3448432.34829761600121856 5423337.44196032825857401, 3464611.47653896687552333 5433151.62009744439274073);49;27;18924.87576
LineString (3451933.77845957269892097 5431382.375694889575243, 3470109.42191518936306238 5436662.94686345662921667);39;45;18929.11915
LineString (3452022.87577706621959805 5430948.10442888643592596, 3470109.42191518936306238 5436662.94686345662921667);39;43;18969.86941
LineString (3454597.78858819091692567 5425732.95110378973186016, 3470109.42191518936306238 5436662.94686345662921667);39;17;18977.5766
LineString (3455663.71174610918387771 5424355.57401029951870441, 3470109.42191518936306238 5436662.94686345662921667);29;39;18979.5321
LineString (3449741.57612347323447466 5428499.80919848289340734, 3468723.84347889805212617 5428870.43565299920737743);11;25;18987.80166
LineString (3454905.93222851492464542 5432975.09213650040328503, 3472171.90485716983675957 5424803.07942000404000282);33;46;19104.21874
LineString (3453601.01639671809971333 5436313.93858938571065664, 3470996.66585338255390525 5428416.35889498051255941);22;31;19106.41851
LineString (3454694.72752937115728855 5433902.57885454595088959, 3471345.1894326894544065 5424502.88789097126573324);16;2;19122.42379
LineString (3452022.87577706621959805 5430948.10442888643592596, 3470996.66585338255390525 5428416.35889498051255941);22;43;19143.92727
LineString (3448432.34829761600121856 5423337.44196032825857401, 3467552.71176850516349077 5424257.1826713215559721);27;36;19144.37914
LineString (3450492.70694015640765429 5428681.37302775215357542, 3469195.91268025850877166 5424600.50072824023663998);18;34;19145.17154
LineString (3449741.57612347323447466 5428499.80919848289340734, 3468935.69408008782193065 5427807.71101057343184948);9;25;19208.53224
LineString (3448430.85773900244385004 5426543.46239918936043978, 3467552.71176850516349077 5424257.1826713215559721);19;36;19259.9645
LineString (3456391.66935586743056774 5436679.22981312964111567, 3471345.1894326894544065 5424502.88789097126573324);48;2;19285.92678
LineString (3451798.97748474264517426 5430317.69400124438107014, 3470996.66585338255390525 5428416.35889498051255941);22;4;19293.59911
LineString (3451933.77845957269892097 5431382.375694889575243, 3470996.66585338255390525 5428416.35889498051255941);22;45;19294.23634
LineString (3451798.97748474264517426 5430317.69400124438107014, 3470109.42191518936306238 5436662.94686345662921667);4;39;19380.68613
LineString (3449908.01308531407266855 5435545.69743746984750032, 3469242.10503632668405771 5437211.66114674508571625);35;38;19407.69896
LineString (3453601.01639671809971333 5436313.93858938571065664, 3469195.91268025850877166 5424600.50072824023663998);31;34;19505.937
LineString (3449706.50982074066996574 5423390.22540468163788319, 3469195.91268025850877166 5424600.50072824023663998);34;3;19528.91931
LineString (3451406.10398236708715558 5428258.24060113355517387, 3470996.66585338255390525 5428416.35889498051255941);22;28;19593.21479
LineString (3451637.01836292631924152 5421813.62729568686336279, 3471259.77054715529084206 5421970.82867374643683434);15;41;19625.40438
LineString (3453990.06361989071592689 5427425.44798240438103676, 3470757.58480571396648884 5437620.50360719952732325);20;6;19625.67771
LineString (3451084.57525472668930888 5429673.20979042630642653, 3469242.10503632668405771 5437211.66114674508571625);7;35;19662.19462
LineString (3454694.72752937115728855 5433902.57885454595088959, 3472171.90485716983675957 5424803.07942000404000282);16;33;19706.16007
LineString (3454905.93222851492464542 5432975.09213650040328503, 3471259.77054715529084206 5421970.82867374643683434);41;46;19713.47634
LineString (3449706.50982074066996574 5423390.22540468163788319, 3468935.69408008782193065 5427807.71101057343184948);3;9;19732.05507
LineString (3456391.66935586743056774 5436679.22981312964111567, 3472171.90485716983675957 5424803.07942000404000282);33;48;19751.93446
LineString (3453990.06361989071592689 5427425.44798240438103676, 3471558.65334488870576024 5436536.49105874821543694);40;20;19792.59336
LineString (3449706.50982074066996574 5423390.22540468163788319, 3468723.84347889805212617 5428870.43565299920737743);3;11;19793.18567
LineString (3451933.77845957269892097 5431382.375694889575243, 3470757.58480571396648884 5437620.50360719952732325);45;6;19832.55536
LineString (3449741.57612347323447466 5428499.80919848289340734, 3469195.91268025850877166 5424600.50072824023663998);25;34;19843.26646
LineString (3452022.87577706621959805 5430948.10442888643592596, 3470757.58480571396648884 5437620.50360719952732325);43;6;19889.46863
LineString (3451637.01836292631924152 5421813.62729568686336279, 3471345.1894326894544065 5424502.88789097126573324);15;2;19892.85254
LineString (3451084.57525472668930888 5429673.20979042630642653, 3470996.66585338255390525 5428416.35889498051255941);22;7;19953.76548
LineString (3451406.10398236708715558 5428258.24060113355517387, 3469242.10503632668405771 5437211.66114674508571625);35;28;19959.12205
LineString (3449908.01308531407266855 5435545.69743746984750032, 3468723.84347889805212617 5428870.43565299920737743);38;11;19966.83259
LineString (3453848.75896579492837191 5424471.4946203175932169, 3469242.10503632668405771 5437211.66114674508571625);1;35;19983.65805
LineString (3455663.71174610918387771 5424355.57401029951870441, 3471558.65334488870576024 5436536.49105874821543694);40;29;20027.62266
LineString (3454597.78858819091692567 5425732.95110378973186016, 3470757.58480571396648884 5437620.50360719952732325);17;6;20063.26039
LineString (3455663.71174610918387771 5424355.57401029951870441, 3470757.58480571396648884 5437620.50360719952732325);29;6;20096.39151
LineString (3454597.78858819091692567 5425732.95110378973186016, 3471558.65334488870576024 5436536.49105874821543694);17;40;20111.43989
LineString (3449908.01308531407266855 5435545.69743746984750032, 3470109.42191518936306238 5436662.94686345662921667);38;39;20234.33679
LineString (3456362.14373768400400877 5421591.03055325616151094, 3469242.10503632668405771 5437211.66114674508571625);44;35;20247.93656
LineString (3451084.57525472668930888 5429673.20979042630642653, 3470109.42191518936306238 5436662.94686345662921667);7;39;20270.28324
LineString (3451406.10398236708715558 5428258.24060113355517387, 3471345.1894326894544065 5424502.88789097126573324);28;2;20291.73177
LineString (3451933.77845957269892097 5431382.375694889575243, 3471558.65334488870576024 5436536.49105874821543694);40;45;20292.4925
LineString (3451798.97748474264517426 5430317.69400124438107014, 3470757.58480571396648884 5437620.50360719952732325);6;4;20318.55932
LineString (3456586.13837308529764414 5421315.44365351181477308, 3469242.10503632668405771 5437211.66114674508571625);24;35;20321.05343
LineString (3452022.87577706621959805 5430948.10442888643592596, 3471558.65334488870576024 5436536.49105874821543694);40;43;20321.45418
LineString (3453848.75896579492837191 5424471.4946203175932169, 3470109.42191518936306238 5436662.94686345662921667);39;1;20325.44482
LineString (3452022.87577706621959805 5430948.10442888643592596, 3471345.1894326894544065 5424502.88789097126573324);43;2;20371.00044
LineString (3451798.97748474264517426 5430317.69400124438107014, 3471345.1894326894544065 5424502.88789097126573324);2;4;20394.89267
LineString (3456362.14373768400400877 5421591.03055325616151094, 3470109.42191518936306238 5436662.94686345662921667);44;39;20401.80526
LineString (3454694.72752937115728855 5433902.57885454595088959, 3471259.77054715529084206 5421970.82867374643683434);41;16;20416.95571
LineString (3448430.85773900244385004 5426543.46239918936043978, 3468723.84347889805212617 5428870.43565299920737743);11;19;20428.01038
LineString (3451637.01836292631924152 5421813.62729568686336279, 3470996.66585338255390525 5428416.35889498051255941);15;22;20456.71977
LineString (3456586.13837308529764414 5421315.44365351181477308, 3470109.42191518936306238 5436662.94686345662921667);39;24;20457.48794
LineString (3451406.10398236708715558 5428258.24060113355517387, 3470109.42191518936306238 5436662.94686345662921667);28;39;20507.02531
LineString (3450492.70694015640765429 5428681.37302775215357542, 3470996.66585338255390525 5428416.35889498051255941);18;22;20507.77067
LineString (3448430.85773900244385004 5426543.46239918936043978, 3466659.65724263805896044 5435999.49862106051295996);5;19;20537.4747
LineString (3449908.01308531407266855 5435545.69743746984750032, 3468935.69408008782193065 5427807.71101057343184948);9;38;20542.96533
LineString (3448430.85773900244385004 5426543.46239918936043978, 3468935.69408008782193065 5427807.71101057343184948);9;19;20545.83397
LineString (3451933.77845957269892097 5431382.375694889575243, 3471345.1894326894544065 5424502.88789097126573324);45;2;20596.52976
LineString (3450492.70694015640765429 5428681.37302775215357542, 3469242.10503632668405771 5437211.66114674508571625);35;18;20600.74406
LineString (3451637.01836292631924152 5421813.62729568686336279, 3466659.65724263805896044 5435999.49862106051295996);15;5;20664.00996
LineString (3451798.97748474264517426 5430317.69400124438107014, 3471558.65334488870576024 5436536.49105874821543694);40;4;20717.29193
LineString (3451637.01836292631924152 5421813.62729568686336279, 3472171.90485716983675957 5424803.07942000404000282);15;33;20753.48952
LineString (3448432.34829761600121856 5423337.44196032825857401, 3469195.91268025850877166 5424600.50072824023663998);27;34;20804.03379
LineString (3449908.01308531407266855 5435545.69743746984750032, 3467158.64961910201236606 5423881.07062907610088587);21;38;20826.24936
LineString (3451406.10398236708715558 5428258.24060113355517387, 3471259.77054715529084206 5421970.82867374643683434);28;41;20827.58443
LineString (3448430.85773900244385004 5426543.46239918936043978, 3469195.91268025850877166 5424600.50072824023663998);19;34;20857.85071
LineString (3451084.57525472668930888 5429673.20979042630642653, 3471345.1894326894544065 5424502.88789097126573324);2;7;20912.05869
LineString (3456391.66935586743056774 5436679.22981312964111567, 3471259.77054715529084206 5421970.82867374643683434);41;48;20916.16638
LineString (3449908.01308531407266855 5435545.69743746984750032, 3467552.71176850516349077 5424257.1826713215559721);36;38;20948.79424
LineString (3449908.01308531407266855 5435545.69743746984750032, 3470757.58480571396648884 5437620.50360719952732325);38;6;20954.6871
LineString (3448432.34829761600121856 5423337.44196032825857401, 3468935.69408008782193065 5427807.71101057343184948);9;27;20987.10288
LineString (3448432.34829761600121856 5423337.44196032825857401, 3468723.84347889805212617 5428870.43565299920737743);11;27;21034.42206
LineString (3451406.10398236708715558 5428258.24060113355517387, 3472171.90485716983675957 5424803.07942000404000282);28;33;21053.4567
LineString (3452022.87577706621959805 5430948.10442888643592596, 3472171.90485716983675957 5424803.07942000404000282);33;43;21067.4176
LineString (3451798.97748474264517426 5430317.69400124438107014, 3472171.90485716983675957 5424803.07942000404000282);33;4;21108.26624
LineString (3449706.50982074066996574 5423390.22540468163788319, 3466659.65724263805896044 5435999.49862106051295996);3;5;21130.29584
LineString (3451798.97748474264517426 5430317.69400124438107014, 3471259.77054715529084206 5421970.82867374643683434);41;4;21177.44007
LineString (3450492.70694015640765429 5428681.37302775215357542, 3470109.42191518936306238 5436662.94686345662921667);18;39;21180.44779
LineString (3451084.57525472668930888 5429673.20979042630642653, 3470757.58480571396648884 5437620.50360719952732325);6;7;21219.7553
LineString (3452022.87577706621959805 5430948.10442888643592596, 3471259.77054715529084206 5421970.82867374643683434);41;43;21230.66939
LineString (3449741.57612347323447466 5428499.80919848289340734, 3470996.66585338255390525 5428416.35889498051255941);22;25;21257.42104
LineString (3450492.70694015640765429 5428681.37302775215357542, 3471345.1894326894544065 5424502.88789097126573324);18;2;21269.18482
LineString (3451933.77845957269892097 5431382.375694889575243, 3472171.90485716983675957 5424803.07942000404000282);33;45;21282.90478
LineString (3456362.14373768400400877 5421591.03055325616151094, 3471558.65334488870576024 5436536.49105874821543694);44;40;21316.48781
LineString (3453601.01639671809971333 5436313.93858938571065664, 3471345.1894326894544065 5424502.88789097126573324);2;31;21317.80546
LineString (3456586.13837308529764414 5421315.44365351181477308, 3471558.65334488870576024 5436536.49105874821543694);24;40;21352.95593
LineString (3449741.57612347323447466 5428499.80919848289340734, 3469242.10503632668405771 5437211.66114674508571625);25;35;21360.19555
LineString (3453848.75896579492837191 5424471.4946203175932169, 3470757.58480571396648884 5437620.50360719952732325);6;1;21421.8858
LineString (3453848.75896579492837191 5424471.4946203175932169, 3471558.65334488870576024 5436536.49105874821543694);1;40;21431.23266
LineString (3453404.55361524969339371 5422713.04253131803125143, 3469242.10503632668405771 5437211.66114674508571625);35;37;21473.92218
LineString (3451933.77845957269892097 5431382.375694889575243, 3471259.77054715529084206 5421970.82867374643683434);45;41;21498.02527
LineString (3451406.10398236708715558 5428258.24060113355517387, 3470757.58480571396648884 5437620.50360719952732325);28;6;21499.42283
LineString (3456362.14373768400400877 5421591.03055325616151094, 3470757.58480571396648884 5437620.50360719952732325);44;6;21546.82992
LineString (3451084.57525472668930888 5429673.20979042630642653, 3471558.65334488870576024 5436536.49105874821543694);7;40;21596.00999
LineString (3451084.57525472668930888 5429673.20979042630642653, 3471259.77054715529084206 5421970.82867374643683434);41;7;21597.68654
LineString (3449706.50982074066996574 5423390.22540468163788319, 3471259.77054715529084206 5421970.82867374643683434);41;3;21602.15148
LineString (3456586.13837308529764414 5421315.44365351181477308, 3470757.58480571396648884 5437620.50360719952732325);24;6;21605.05719
LineString (3451084.57525472668930888 5429673.20979042630642653, 3472171.90485716983675957 5424803.07942000404000282);33;7;21644.62796
LineString (3449706.50982074066996574 5423390.22540468163788319, 3471345.1894326894544065 5424502.88789097126573324);2;3;21669.47896
LineString (3449908.01308531407266855 5435545.69743746984750032, 3471558.65334488870576024 5436536.49105874821543694);38;40;21675.51628
LineString (3453404.55361524969339371 5422713.04253131803125143, 3470109.42191518936306238 5436662.94686345662921667);37;39;21765.73099
LineString (3451406.10398236708715558 5428258.24060113355517387, 3471558.65334488870576024 5436536.49105874821543694);40;28;21788.78885
LineString (3450492.70694015640765429 5428681.37302775215357542, 3471259.77054715529084206 5421970.82867374643683434);18;41;21826.57129
LineString (3453601.01639671809971333 5436313.93858938571065664, 3472171.90485716983675957 5424803.07942000404000282);31;33;21851.2073
LineString (3449706.50982074066996574 5423390.22540468163788319, 3470996.66585338255390525 5428416.35889498051255941);3;22;21877.61125
LineString (3449741.57612347323447466 5428499.80919848289340734, 3470109.42191518936306238 5436662.94686345662921667);25;39;21944.99
LineString (3449741.57612347323447466 5428499.80919848289340734, 3471345.1894326894544065 5424502.88789097126573324);25;2;21972.47882
